Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
7336,D1,2008,9/27/2008,Bochum,Leverkusen,2,3,A
7337,D1,2008,2/13/2009,Hoffenheim,Leverkusen,1,4,A
7338,D1,2008,3/14/2009,Hertha,Leverkusen,1,0,H
7339,D1,2008,5/23/2009,Cottbus,Leverkusen,3,0,H
7340,D1,2008,5/12/2009,Bayern Munich,Leverkusen,3,0,H
7341,D1,2008,1/31/2009,Dortmund,Leverkusen,1,1,D
7342,D1,2008,4/5/2009,FC Koln,Leverkusen,0,2,A
7343,D1,2008,4/18/2009,Wolfsburg,Leverkusen,2,1,H
7344,D1,2008,5/2/2009,Schalke 04,Leverkusen,1,2,A
7345,D1,2008,10/28/2008,Werder Bremen,Leverkusen,0,2,A
7346,D1,2008,8/23/2008,Stuttgart,Leverkusen,0,2,A
7347,D1,2008,9/13/2008,Hamburg,Leverkusen,3,2,H
7348,D1,2008,10/18/2008,Ein Frankfurt,Leverkusen,0,2,A
7349,D1,2008,11/8/2008,Karlsruhe,Leverkusen,3,3,D
7350,D2,2008,9/19/2008,Mainz,Nurnberg,2,0,H
7351,D2,2008,11/2/2008,St Pauli,Nurnberg,1,0,H
7352,D2,2008,8/25/2008,Kaiserslautern,Nurnberg,2,1,H
7353,D2,2008,3/23/2009,Freiburg,Nurnberg,0,1,A
7354,D2,2008,11/28/2008,Osnabruck,Nurnberg,1,1,D
7355,D2,2008,1/30/2009,Augsburg,Nurnberg,0,0,D
7356,D2,2008,9/14/2008,Wehen,Nurnberg,2,2,D
7357,D2,2008,4/26/2009,Frankfurt FSV,Nurnberg,2,1,H
7358,D2,2008,10/5/2008,Ahlen,Nurnberg,1,1,D
7359,D2,2008,5/17/2009,Hansa Rostock,Nurnberg,0,0,D
7360,D2,2008,3/9/2009,Duisburg,Nurnberg,2,2,D
7361,D2,2008,2/15/2009,Aachen,Nurnberg,6,2,H
7362,D2,2008,11/16/2008,Ingolstadt,Nurnberg,0,3,A
7363,D2,2008,5/10/2009,Greuther Furth,Nurnberg,1,1,D
7364,D2,2008,12/14/2008,Munich 1860,Nurnberg,1,1,D
7365,D2,2008,4/9/2009,Oberhausen,Nurnberg,0,3,A
7366,D2,2008,10/26/2008,Koblenz,Nurnberg,1,1,D
7367,D1,2008,3/13/2009,Wolfsburg,Schalke 04,4,3,H
7368,D1,2008,12/14/2008,Hoffenheim,Schalke 04,1,1,D
7369,D1,2008,10/28/2008,Karlsruhe,Schalke 04,0,3,A
7370,D1,2008,4/3/2009,Bielefeld,Schalke 04,0,2,A
7371,D1,2008,5/10/2009,M'gladbach,Schalke 04,1,0,H
7372,D1,2008,11/30/2008,Stuttgart,Schalke 04,2,0,H
7373,D1,2008,11/15/2008,Leverkusen,Schalke 04,2,1,H
7374,D1,2008,8/23/2008,Werder Bremen,Schalke 04,1,1,D
7375,D1,2008,1/31/2009,Hannover,Schalke 04,1,0,H
7376,D1,2008,4/25/2009,Bayern Munich,Schalke 04,0,1,A
7377,D1,2008,2/28/2009,Ein Frankfurt,Schalke 04,1,2,A
7378,D1,2008,9/26/2008,FC Koln,Schalke 04,1,0,H
7379,D1,2008,2/14/2009,Bochum,Schalke 04,2,1,H
7380,D1,2008,9/13/2008,Dortmund,Schalke 04,3,3,D
7381,D1,2008,10/19/2008,Hamburg,Schalke 04,1,1,D
7382,D1,2008,11/1/2008,Cottbus,Schalke 04,0,2,A
7383,D1,2008,5/16/2009,Hertha,Schalke 04,0,0,D
7384,D1,2008,3/1/2009,Karlsruhe,Stuttgart,0,2,A
7385,D1,2008,9/13/2008,Hoffenheim,Stuttgart,0,0,D
7386,D1,2008,8/17/2008,M'gladbach,Stuttgart,1,3,A
7387,D1,2008,12/6/2008,Cottbus,Stuttgart,0,3,A
7388,D1,2008,4/4/2009,Bochum,Stuttgart,1,2,A
7389,D1,2008,11/9/2008,Ein Frankfurt,Stuttgart,2,2,D
7390,D1,2008,4/18/2009,FC Koln,Stuttgart,0,3,A
7391,D1,2008,11/22/2008,Wolfsburg,Stuttgart,4,1,H
7392,D1,2008,5/2/2009,Bielefeld,Stuttgart,2,2,D
7393,D1,2008,5/23/2009,Bayern Munich,Stuttgart,2,1,H
7394,D1,2008,10/29/2008,Hamburg,Stuttgart,2,0,H
7395,D1,2008,5/13/2009,Schalke 04,Stuttgart,1,2,A
7396,D1,2008,2/14/2009,Hannover,Stuttgart,3,3,D
7397,D1,2008,10/18/2008,Hertha,Stuttgart,2,1,H
7398,D1,2008,3/15/2009,Werder Bremen,Stuttgart,4,0,H
7399,D1,2008,2/7/2009,Leverkusen,Stuttgart,2,4,A
7400,D1,2008,9/27/2008,Dortmund,Stuttgart,3,0,H
7401,D1,2008,3/7/2009,Hoffenheim,Werder Bremen,0,0,D
7402,D1,2008,10/4/2008,Stuttgart,Werder Bremen,4,1,H
7403,D1,2008,4/12/2009,Leverkusen,Werder Bremen,1,1,D
7404,D1,2008,5/3/2009,FC Koln,Werder Bremen,1,0,H
7405,D1,2008,5/13/2009,Ein Frankfurt,Werder Bremen,0,5,A
7406,D1,2008,12/6/2008,Karlsruhe,Werder Bremen,1,0,H
7407,D1,2008,2/21/2009,Cottbus,Werder Bremen,2,1,H
7408,D1,2008,2/7/2009,Schalke 04,Werder Bremen,1,0,H
7409,D1,2008,9/20/2008,Bayern Munich,Werder Bremen,2,5,A
7410,D1,2008,4/19/2009,Hertha,Werder Bremen,2,1,H
7411,D1,2008,11/8/2008,Bochum,Werder Bremen,0,0,D
7412,D1,2008,11/23/2008,Hamburg,Werder Bremen,2,1,H
7413,D1,2008,8/16/2008,Bielefeld,Werder Bremen,2,2,D
7414,D1,2008,3/21/2009,Dortmund,Werder Bremen,1,0,H
7415,D1,2008,8/30/2008,M'gladbach,Werder Bremen,3,2,H
7416,D1,2008,10/25/2008,Hannover,Werder Bremen,1,1,D
7417,D1,2008,5/23/2009,Wolfsburg,Werder Bremen,5,1,H
7418,D1,2008,4/11/2009,Hoffenheim,Bochum,0,3,A
7419,D1,2008,11/2/2008,Dortmund,Bochum,1,1,D
7420,D1,2008,5/23/2009,FC Koln,Bochum,1,1,D
7421,D1,2008,4/25/2009,Werder Bremen,Bochum,3,2,H
7422,D1,2008,5/13/2009,Hamburg,Bochum,3,1,H
7423,D1,2008,11/14/2008,Hannover,Bochum,1,1,D
7424,D1,2008,2/21/2009,Bielefeld,Bochum,1,1,D
7425,D1,2008,10/4/2008,Bayern Munich,Bochum,3,3,D
7426,D1,2008,3/8/2009,Leverkusen,Bochum,1,1,D
7427,D1,2008,2/7/2009,Wolfsburg,Bochum,2,0,H
7428,D1,2008,10/26/2008,Stuttgart,Bochum,2,0,H
7429,D1,2008,8/16/2008,Karlsruhe,Bochum,1,0,H
7430,D1,2008,8/30/2008,Schalke 04,Bochum,1,0,H
7431,D1,2008,9/20/2008,Cottbus,Bochum,1,1,D
7432,D1,2008,5/9/2009,Hertha,Bochum,2,0,H
7433,D1,2008,3/20/2009,M'gladbach,Bochum,0,1,A
7434,D1,2008,12/6/2008,Ein Frankfurt,Bochum,4,0,H
7435,D1,2008,5/1/2009,Bochum,Hannover,0,2,A
7436,D1,2008,2/8/2009,Cottbus,Hannover,3,1,H
7437,D1,2008,8/31/2008,Stuttgart,Hannover,2,0,H
7438,D1,2008,11/7/2008,FC Koln,Hannover,2,1,H
7439,D1,2008,10/5/2008,Dortmund,Hannover,1,1,D
7440,D1,2008,4/5/2009,Werder Bremen,Hannover,4,1,H
7441,D1,2008,5/23/2009,Bielefeld,Hannover,2,2,D
7442,D1,2008,3/21/2009,Hoffenheim,Hannover,2,2,D
7443,D1,2008,9/19/2008,Leverkusen,Hannover,4,0,H
7444,D1,2008,12/7/2008,Wolfsburg,Hannover,2,1,H
7445,D1,2008,4/19/2009,Hamburg,Hannover,2,1,H
7446,D1,2008,5/12/2009,Karlsruhe,Hannover,2,3,A
7447,D1,2008,11/22/2008,Ein Frankfurt,Hannover,4,0,H
7448,D1,2008,2/21/2009,M'gladbach,Hannover,3,2,H
7449,D1,2008,10/29/2008,Hertha,Hannover,3,0,H
7450,D1,2008,3/7/2009,Bayern Munich,Hannover,5,1,H
7451,D1,2008,8/16/2008,Schalke 04,Hannover,3,0,H
7452,D2,2008,2/20/2009,Mainz,Hansa Rostock,3,1,H
7453,D2,2008,12/8/2008,Nurnberg,Hansa Rostock,4,0,H
7454,D2,2008,11/30/2008,Augsburg,Hansa Rostock,2,0,H
7455,D2,2008,11/2/2008,Oberhausen,Hansa Rostock,1,0,H
7456,D2,2008,3/20/2009,Koblenz,Hansa Rostock,1,1,D
7457,D2,2008,8/18/2008,Duisburg,Hansa Rostock,2,2,D
7458,D2,2008,5/24/2009,Wehen,Hansa Rostock,1,1,D
7459,D2,2008,9/19/2008,Ahlen,Hansa Rostock,2,2,D
7460,D2,2008,4/27/2009,Osnabruck,Hansa Rostock,0,0,D
7461,D2,2008,9/1/2008,Freiburg,Hansa Rostock,1,0,H
7462,D2,2008,10/5/2008,Ingolstadt,Hansa Rostock,4,2,H
7463,D2,2008,2/6/2009,Aachen,Hansa Rostock,3,3,D
7464,D2,2008,3/6/2009,St Pauli,Hansa Rostock,3,2,H
7465,D2,2008,4/9/2009,Greuther Furth,Hansa Rostock,0,1,A
7466,D2,2008,5/8/2009,Munich 1860,Hansa Rostock,3,3,D
7467,D2,2008,10/24/2008,Frankfurt FSV,Hansa Rostock,0,0,D
7468,D2,2008,11/17/2008,Kaiserslautern,Hansa Rostock,6,0,H
7469,D1,2008,12/6/2008,Schalke 04,Hertha,1,0,H
7470,D1,2008,2/21/2009,Wolfsburg,Hertha,2,1,H
7471,D1,2008,8/17/2008,Ein Frankfurt,Hertha,0,2,A
7472,D1,2008,4/11/2009,Hannover,Hertha,2,0,H
7473,D1,2008,3/21/2009,Stuttgart,Hertha,2,0,H
7474,D1,2008,10/26/2008,Dortmund,Hertha,1,1,D
7475,D1,2008,11/22/2008,Bochum,Hertha,2,3,A
7476,D1,2008,11/1/2008,Werder Bremen,Hertha,5,1,H
7477,D1,2008,9/20/2008,M'gladbach,Hertha,0,1,A
7478,D1,2008,10/4/2008,Leverkusen,Hertha,0,1,A
7479,D1,2008,5/12/2009,FC Koln,Hertha,1,2,A
7480,D1,2008,8/31/2008,Bayern Munich,Hertha,4,1,H
7481,D1,2008,4/24/2009,Hoffenheim,Hertha,0,1,A
7482,D1,2008,5/23/2009,Karlsruhe,Hertha,4,0,H
7483,D1,2008,3/7/2009,Cottbus,Hertha,1,3,A
7484,D1,2008,5/3/2009,Hamburg,Hertha,1,1,D
7485,D1,2008,2/6/2009,Bielefeld,Hertha,1,1,D
7486,D2,2008,12/14/2008,Oberhausen,Mainz,2,1,H
7487,D2,2008,11/2/2008,Ahlen,Mainz,0,2,A
7488,D2,2008,2/2/2009,Kaiserslautern,Mainz,1,1,D
7489,D2,2008,8/24/2008,Munich 1860,Mainz,1,2,A
7490,D2,2008,5/17/2009,Greuther Furth,Mainz,0,2,A
7491,D2,2008,9/28/2008,Augsburg,Mainz,0,2,A
7492,D2,2008,2/15/2009,Osnabruck,Mainz,1,3,A
7493,D2,2008,2/27/2009,Nurnberg,Mainz,0,0,D
7494,D2,2008,4/3/2009,Duisburg,Mainz,0,1,A
7495,D2,2008,9/14/2008,Hansa Rostock,Mainz,2,2,D
7496,D2,2008,5/10/2009,St Pauli,Mainz,2,0,H
7497,D2,2008,10/20/2008,Aachen,Mainz,2,0,H
7498,D2,2008,10/29/2008,Freiburg,Mainz,0,1,A
7499,D2,2008,4/26/2009,Ingolstadt,Mainz,3,4,A
7500,D2,2008,11/16/2008,Koblenz,Mainz,0,3,A
7501,D2,2008,12/1/2008,Frankfurt FSV,Mainz,1,4,A
7502,D2,2008,3/16/2009,Wehen,Mainz,0,2,A
7503,D2,2008,8/31/2008,Ahlen,Munich 1860,2,1,H
7504,D2,2008,3/8/2009,Ingolstadt,Munich 1860,2,3,A
7505,D2,2008,2/8/2009,Mainz,Munich 1860,2,2,D
7506,D2,2008,12/5/2008,Aachen,Munich 1860,2,0,H
7507,D2,2008,4/26/2009,Oberhausen,Munich 1860,1,1,D
7508,D2,2008,5/24/2009,Nurnberg,Munich 1860,2,1,H
7509,D2,2008,8/17/2008,Freiburg,Munich 1860,2,1,H
7510,D2,2008,9/19/2008,St Pauli,Munich 1860,1,0,H
7511,D2,2008,5/12/2009,Wehen,Munich 1860,0,0,D
7512,D2,2008,11/3/2008,Kaiserslautern,Munich 1860,0,0,D
7513,D2,2008,2/22/2009,Duisburg,Munich 1860,4,1,H
7514,D2,2008,5/1/2009,Augsburg,Munich 1860,3,0,H
7515,D2,2008,3/22/2009,Greuther Furth,Munich 1860,1,0,H
7516,D2,2008,10/3/2008,Frankfurt FSV,Munich 1860,0,3,A
7517,D2,2008,11/24/2008,Hansa Rostock,Munich 1860,0,1,A
7518,D2,2008,4/12/2009,Koblenz,Munich 1860,3,2,H
7519,D2,2008,10/26/2008,Osnabruck,Munich 1860,0,2,A
7520,D2,2008,3/1/2009,Munich 1860,St Pauli,5,1,H
7521,D2,2008,10/19/2008,Augsburg,St Pauli,3,2,H
7522,D2,2008,4/5/2009,Wehen,St Pauli,3,1,H
7523,D2,2008,11/23/2008,Mainz,St Pauli,2,2,D
7524,D2,2008,2/13/2009,Oberhausen,St Pauli,3,2,H
7525,D2,2008,11/10/2008,Freiburg,St Pauli,2,0,H
7526,D2,2008,4/19/2009,Nurnberg,St Pauli,2,0,H
7527,D2,2008,9/26/2008,Hansa Rostock,St Pauli,3,0,H
7528,D2,2008,10/29/2008,Duisburg,St Pauli,1,2,A
7529,D2,2008,5/3/2009,Ahlen,St Pauli,1,0,H
7530,D2,2008,9/12/2008,Kaiserslautern,St Pauli,4,1,H
7531,D2,2008,5/17/2009,Koblenz,St Pauli,2,1,H
7532,D2,2008,1/30/2009,Osnabruck,St Pauli,2,2,D
7533,D2,2008,3/15/2009,Aachen,St Pauli,1,3,A
7534,D2,2008,8/22/2008,Greuther Furth,St Pauli,5,2,H
7535,D2,2008,12/12/2008,Frankfurt FSV,St Pauli,1,0,H
7536,D1,2008,9/28/2008,Karlsruhe,Wolfsburg,2,1,H
7537,D1,2008,1/31/2009,FC Koln,Wolfsburg,1,1,D
7538,D1,2008,5/9/2009,Stuttgart,Wolfsburg,4,1,H
7539,D1,2008,3/21/2009,Bielefeld,Wolfsburg,0,3,A
7540,D1,2008,4/26/2009,Cottbus,Wolfsburg,2,0,H
7541,D1,2008,10/31/2008,Leverkusen,Wolfsburg,2,0,H
7542,D1,2008,10/25/2008,Bayern Munich,Wolfsburg,4,2,H
7543,D1,2008,8/24/2008,Bochum,Wolfsburg,2,2,D
7544,D1,2008,12/13/2008,Werder Bremen,Wolfsburg,2,1,H
7545,D1,2008,9/13/2008,Hertha,Wolfsburg,2,2,D
7546,D1,2008,11/15/2008,Hoffenheim,Wolfsburg,3,2,H
7547,D1,2008,4/11/2009,M'gladbach,Wolfsburg,1,2,A
7548,D1,2008,10/5/2008,Schalke 04,Wolfsburg,2,2,D
7549,D1,2008,3/1/2009,Hamburg,Wolfsburg,1,3,A
7550,D1,2008,2/14/2009,Ein Frankfurt,Wolfsburg,0,2,A
7551,D1,2008,11/30/2008,Dortmund,Wolfsburg,0,0,D
7552,D1,2008,5/16/2009,Hannover,Wolfsburg,0,5,A
7553,D1,2008,9/27/2008,Hamburg,M'gladbach,1,0,H
7554,D1,2008,5/16/2009,Leverkusen,M'gladbach,5,0,H
7555,D1,2008,10/28/2008,Wolfsburg,M'gladbach,3,0,H
7556,D1,2008,2/28/2009,Hertha,M'gladbach,2,1,H
7557,D1,2008,11/22/2008,Schalke 04,M'gladbach,3,1,H
7558,D1,2008,10/17/2008,Bochum,M'gladbach,2,2,D
7559,D1,2008,11/8/2008,Bielefeld,M'gladbach,0,2,A
7560,D1,2008,4/5/2009,Karlsruhe,M'gladbach,0,0,D
7561,D1,2008,12/12/2008,Dortmund,M'gladbach,2,1,H
7562,D1,2008,5/2/2009,Bayern Munich,M'gladbach,2,1,H
7563,D1,2008,1/31/2009,Stuttgart,M'gladbach,2,0,H
7564,D1,2008,8/23/2008,Hoffenheim,M'gladbach,1,0,H
7565,D1,2008,9/14/2008,Hannover,M'gladbach,5,1,H
7566,D1,2008,3/14/2009,FC Koln,M'gladbach,2,4,A
7567,D1,2008,2/14/2009,Werder Bremen,M'gladbach,1,1,D
7568,D1,2008,4/18/2009,Ein Frankfurt,M'gladbach,4,1,H
7569,D1,2008,5/13/2009,Cottbus,M'gladbach,0,1,A
7570,D1,2008,12/13/2008,Hannover,Bielefeld,1,1,D
7571,D1,2008,4/11/2009,Cottbus,Bielefeld,2,1,H
7572,D1,2008,3/14/2009,Karlsruhe,Bielefeld,0,1,A
7573,D1,2008,2/27/2009,FC Koln,Bielefeld,1,1,D
7574,D1,2008,9/28/2008,Ein Frankfurt,Bielefeld,1,1,D
7575,D1,2008,11/29/2008,Hoffenheim,Bielefeld,3,0,H
7576,D1,2008,5/16/2009,Dortmund,Bielefeld,6,0,H
7577,D1,2008,5/8/2009,Leverkusen,Bielefeld,2,2,D
7578,D1,2008,9/14/2008,Bochum,Bielefeld,2,0,H
7579,D1,2008,10/25/2008,Schalke 04,Bielefeld,0,0,D
7580,D1,2008,11/1/2008,Bayern Munich,Bielefeld,3,1,H
7581,D1,2008,2/15/2009,Hamburg,Bielefeld,2,0,H
7582,D1,2008,10/18/2008,Wolfsburg,Bielefeld,4,1,H
7583,D1,2008,8/23/2008,Hertha,Bielefeld,1,1,D
7584,D1,2008,11/15/2008,Stuttgart,Bielefeld,0,0,D
7585,D1,2008,2/1/2009,Werder Bremen,Bielefeld,1,2,A
7586,D1,2008,4/26/2009,M'gladbach,Bielefeld,1,1,D
7587,D1,2008,9/27/2008,Hertha,Cottbus,0,1,A
7588,D1,2008,9/13/2008,Werder Bremen,Cottbus,3,0,H
7589,D1,2008,4/4/2009,Ein Frankfurt,Cottbus,2,1,H
7590,D1,2008,3/15/2009,Hamburg,Cottbus,2,0,H
7591,D1,2008,2/15/2009,Dortmund,Cottbus,1,1,D
7592,D1,2008,2/28/2009,Bochum,Cottbus,3,2,H
7593,D1,2008,10/28/2008,Bielefeld,Cottbus,1,1,D
7594,D1,2008,11/22/2008,Bayern Munich,Cottbus,4,1,H
7595,D1,2008,11/8/2008,Wolfsburg,Cottbus,3,0,H
7596,D1,2008,1/31/2009,Hoffenheim,Cottbus,2,0,H
7597,D1,2008,11/29/2008,M'gladbach,Cottbus,1,3,A
7598,D1,2008,4/17/2009,Schalke 04,Cottbus,4,0,H
7599,D1,2008,5/2/2009,Karlsruhe,Cottbus,0,0,D
7600,D1,2008,12/13/2008,Leverkusen,Cottbus,1,1,D
7601,D1,2008,8/22/2008,Hannover,Cottbus,0,0,D
7602,D1,2008,5/16/2009,Stuttgart,Cottbus,2,0,H
7603,D1,2008,10/18/2008,FC Koln,Cottbus,1,0,H
7604,D2,2008,5/4/2009,Duisburg,Greuther Furth,2,0,H
7605,D2,2008,5/13/2009,Freiburg,Greuther Furth,0,0,D
7606,D2,2008,10/28/2008,Hansa Rostock,Greuther Furth,1,2,A
7607,D2,2008,4/19/2009,Wehen,Greuther Furth,0,1,A
7608,D2,2008,5/24/2009,Ahlen,Greuther Furth,2,4,A
7609,D2,2008,2/22/2009,Koblenz,Greuther Furth,3,0,H
7610,D2,2008,11/23/2008,Nurnberg,Greuther Furth,2,1,H
7611,D2,2008,3/15/2009,Osnabruck,Greuther Furth,5,1,H
7612,D2,2008,12/5/2008,Mainz,Greuther Furth,0,1,A
7613,D2,2008,11/9/2008,Augsburg,Greuther Furth,1,1,D
7614,D2,2008,2/8/2009,St Pauli,Greuther Furth,0,3,A
7615,D2,2008,4/5/2009,Aachen,Greuther Furth,1,0,H
7616,D2,2008,9/26/2008,Oberhausen,Greuther Furth,0,4,A
7617,D2,2008,3/1/2009,Kaiserslautern,Greuther Furth,1,2,A
7618,D2,2008,8/17/2008,Ingolstadt,Greuther Furth,3,2,H
7619,D2,2008,10/19/2008,Munich 1860,Greuther Furth,3,1,H
7620,D2,2008,8/31/2008,Frankfurt FSV,Greuther Furth,1,1,D
7621,D2,2008,10/17/2008,Osnabruck,Oberhausen,2,1,H
7622,D2,2008,8/17/2008,Koblenz,Oberhausen,3,0,H
7623,D2,2008,2/22/2009,Ahlen,Oberhausen,1,3,A
7624,D2,2008,11/9/2008,Munich 1860,Oberhausen,0,1,A
7625,D2,2008,5/24/2009,Mainz,Oberhausen,4,0,H
7626,D2,2008,4/5/2009,Kaiserslautern,Oberhausen,1,1,D
7627,D2,2008,10/29/2008,Nurnberg,Oberhausen,2,1,H
7628,D2,2008,3/8/2009,Greuther Furth,Oberhausen,3,1,H
7629,D2,2008,9/21/2008,Frankfurt FSV,Oberhausen,3,1,H
7630,D2,2008,2/8/2009,Ingolstadt,Oberhausen,0,0,D
7631,D2,2008,8/31/2008,St Pauli,Oberhausen,4,1,H
7632,D2,2008,4/17/2009,Hansa Rostock,Oberhausen,3,1,H
7633,D2,2008,12/7/2008,Freiburg,Oberhausen,2,1,H
7634,D2,2008,11/23/2008,Wehen,Oberhausen,0,0,D
7635,D2,2008,5/12/2009,Duisburg,Oberhausen,1,1,D
7636,D2,2008,5/3/2009,Aachen,Oberhausen,2,2,D
7637,D2,2008,3/15/2009,Augsburg,Oberhausen,1,2,A
7638,D2,2008,3/8/2009,Freiburg,Aachen,2,1,H
7639,D2,2008,5/17/2009,Munich 1860,Aachen,1,1,D
7640,D2,2008,5/8/2009,Osnabruck,Aachen,2,1,H
7641,D2,2008,11/28/2008,Kaiserslautern,Aachen,1,1,D
7642,D2,2008,2/20/2009,Ingolstadt,Aachen,0,0,D
7643,D2,2008,10/24/2008,Greuther Furth,Aachen,1,1,D
7644,D2,2008,8/24/2008,Hansa Rostock,Aachen,1,0,H
7645,D2,2008,2/1/2009,Wehen,Aachen,1,0,H
7646,D2,2008,11/16/2008,Oberhausen,Aachen,1,1,D
7647,D2,2008,12/14/2008,Augsburg,Aachen,3,1,H
7648,D2,2008,9/19/2008,Duisburg,Aachen,3,2,H
7649,D2,2008,3/22/2009,Mainz,Aachen,1,4,A
7650,D2,2008,4/12/2009,Ahlen,Aachen,0,2,A
7651,D2,2008,4/26/2009,Koblenz,Aachen,0,2,A
7652,D2,2008,10/31/2008,Frankfurt FSV,Aachen,0,3,A
7653,D2,2008,8/31/2008,Nurnberg,Aachen,2,2,D
7654,D2,2008,10/5/2008,St Pauli,Aachen,3,2,H
7655,D2,2008,9/12/2008,Oberhausen,Ahlen,1,3,A
7656,D2,2008,10/28/2008,Aachen,Ahlen,0,2,A
7657,D2,2008,2/15/2009,Munich 1860,Ahlen,2,1,H
7658,D2,2008,3/13/2009,Nurnberg,Ahlen,4,0,H
7659,D2,2008,4/17/2009,Mainz,Ahlen,0,0,D
7660,D2,2008,11/28/2008,Koblenz,Ahlen,4,1,H
7661,D2,2008,4/6/2009,Freiburg,Ahlen,1,1,D
7662,D2,2008,2/1/2009,Frankfurt FSV,Ahlen,4,0,H
7663,D2,2008,12/14/2008,Greuther Furth,Ahlen,3,0,H
7664,D2,2008,11/9/2008,Duisburg,Ahlen,0,1,A
7665,D2,2008,5/17/2009,Osnabruck,Ahlen,2,2,D
7666,D2,2008,11/14/2008,St Pauli,Ahlen,2,2,D
7667,D2,2008,8/24/2008,Augsburg,Ahlen,3,0,H
7668,D2,2008,10/17/2008,Kaiserslautern,Ahlen,4,1,H
7669,D2,2008,5/10/2009,Ingolstadt,Ahlen,0,2,A
7670,D2,2008,9/28/2008,Wehen,Ahlen,1,3,A
7671,D2,2008,2/27/2009,Hansa Rostock,Ahlen,0,0,D
7672,D2,2008,9/21/2008,Ingolstadt,Osnabruck,2,1,H
7673,D2,2008,2/22/2009,Frankfurt FSV,Osnabruck,1,0,H
7674,D2,2008,3/6/2009,Koblenz,Osnabruck,3,0,H
7675,D2,2008,10/5/2008,Greuther Furth,Osnabruck,4,2,H
7676,D2,2008,8/29/2008,Mainz,Osnabruck,4,2,H
7677,D2,2008,11/21/2008,Aachen,Osnabruck,3,1,H
7678,D2,2008,2/6/2009,Freiburg,Osnabruck,4,1,H
7679,D2,2008,4/5/2009,Munich 1860,Osnabruck,1,1,D
7680,D2,2008,8/15/2008,St Pauli,Osnabruck,2,2,D
7681,D2,2008,11/9/2008,Hansa Rostock,Osnabruck,2,2,D
7682,D2,2008,10/29/2008,Kaiserslautern,Osnabruck,2,0,H
7683,D2,2008,5/24/2009,Duisburg,Osnabruck,4,1,H
7684,D2,2008,5/1/2009,Wehen,Osnabruck,0,1,A
7685,D2,2008,3/20/2009,Oberhausen,Osnabruck,0,0,D
7686,D2,2008,5/13/2009,Nurnberg,Osnabruck,2,0,H
7687,D2,2008,4/17/2009,Augsburg,Osnabruck,3,0,H
7688,D2,2008,12/7/2008,Ahlen,Osnabruck,1,2,A
7689,D2,2008,4/12/2009,Frankfurt FSV,Augsburg,2,1,H
7690,D2,2008,4/24/2009,Greuther Furth,Augsburg,2,1,H
7691,D2,2008,9/19/2008,Koblenz,Augsburg,2,1,H
7692,D2,2008,12/7/2008,Wehen,Augsburg,1,2,A
7693,D2,2008,3/22/2009,St Pauli,Augsburg,1,1,D
7694,D2,2008,5/12/2009,Hansa Rostock,Augsburg,3,3,D
7695,D2,2008,10/3/2008,Oberhausen,Augsburg,2,1,H
7696,D2,2008,11/14/2008,Munich 1860,Augsburg,0,1,A
7697,D2,2008,2/20/2009,Freiburg,Augsburg,1,0,H
7698,D2,2008,8/29/2008,Duisburg,Augsburg,2,0,H
7699,D2,2008,3/8/2009,Mainz,Augsburg,1,1,D
7700,D2,2008,10/24/2008,Ingolstadt,Augsburg,1,2,A
7701,D2,2008,11/2/2008,Osnabruck,Augsburg,1,1,D
7702,D2,2008,8/17/2008,Nurnberg,Augsburg,2,1,H
7703,D2,2008,2/8/2009,Ahlen,Augsburg,2,1,H
7704,D2,2008,5/8/2009,Kaiserslautern,Augsburg,1,0,H
7705,D2,2008,5/24/2009,Aachen,Augsburg,4,0,H
7706,D2,2008,3/13/2009,Kaiserslautern,Koblenz,2,1,H
7707,D2,2008,3/1/2009,Augsburg,Koblenz,0,2,A
7708,D2,2008,4/19/2009,Duisburg,Koblenz,2,3,A
7709,D2,2008,11/23/2008,Freiburg,Koblenz,1,1,D
7710,D2,2008,10/29/2008,Munich 1860,Koblenz,1,0,H
7711,D2,2008,9/26/2008,Osnabruck,Koblenz,1,0,H
7712,D2,2008,5/24/2009,Ingolstadt,Koblenz,4,0,H
7713,D2,2008,2/13/2009,Wehen,Koblenz,1,3,A
7714,D2,2008,11/7/2008,Aachen,Koblenz,2,0,H
7715,D2,2008,4/3/2009,Nurnberg,Koblenz,2,0,H
7716,D2,2008,5/13/2009,Ahlen,Koblenz,1,1,D
7717,D2,2008,1/30/2009,Oberhausen,Koblenz,0,0,D
7718,D2,2008,10/19/2008,Hansa Rostock,Koblenz,9,0,H
7719,D2,2008,8/22/2008,Frankfurt FSV,Koblenz,0,0,D
7720,D2,2008,12/7/2008,St Pauli,Koblenz,3,2,H
7721,D2,2008,5/3/2009,Mainz,Koblenz,2,0,H
7722,D2,2008,9/14/2008,Greuther Furth,Koblenz,4,3,H
7723,D1,2008,9/27/2008,Werder Bremen,Hoffenheim,5,4,H
7724,D1,2008,10/29/2008,Bochum,Hoffenheim,1,3,A
7725,D1,2008,11/22/2008,FC Koln,Hoffenheim,1,3,A
7726,D1,2008,8/16/2008,Cottbus,Hoffenheim,0,3,A
7727,D1,2008,12/5/2008,Bayern Munich,Hoffenheim,2,1,H
7728,D1,2008,5/23/2009,Schalke 04,Hoffenheim,2,3,A
